Game Turn, Player, System, Tree, Node, Result, Data
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Reserve Plot, Reserving plot 48 18
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, RUNNING, Concurrent, 
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, RUNNING, Contract Manager Decorator, Contract 15: running,
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Add Goal Tech, TECH_POTTERY: Building/No civic submitted
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, SUCCESS, Priority, 
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, SUCCESS, Check Plot, Plot 48 18: Clear
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Sequence, 
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Contract Manager Decorator, 
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Add Goal Tech, No tech submitted/No civic submitted
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Contract Manager Decorator, No contract,
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Build Unit, Not Building
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Sequence, 
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Contract Manager Decorator, 
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Add Goal Tech, No tech submitted/No civic submitted
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Contract Manager Decorator, No contract,
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Build Unit, Not Building
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Concurrent, 
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Contract Manager Decorator, 
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Add Goal Tech, No tech submitted/No civic submitted
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Priority, 
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Check Plot, Plot 48 18: FEATURE_FLOODPLAINS
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Sequence, 
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Contract Manager Decorator, 
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Add Goal Tech, No tech submitted/No civic submitted
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Concurrent, 
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Contract Manager Decorator, No contract,
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Build Unit, Not Building
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Has Player Ability, Wonders, --, Failed
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Contract Manager Decorator, No contract,
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Sequence, 
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Priority, 
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Find Available Unit, Not seeking units
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Contract Manager Decorator, No contract,
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Build Unit, Not Building
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Cancel Contract, No contract
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Move Unit, 
4, 5, City LOC_CITY_NAME_STIRLING, Seek Target Wonder, READY, Build Production, Using builder charge at 48 18
4, 5, Seek Civic Boost CIVIC_CRAFTSMANSHIP, Build Trigger Unit, RUNNING, Sequence, 
4, 5, Seek Civic Boost CIVIC_CRAFTSMANSHIP, Build Trigger Unit, READY, Decode Trigger, Unit: UNIT_BUILDER; Value: 26
4, 5, Seek Civic Boost CIVIC_CRAFTSMANSHIP, Build Trigger Unit, READY, Turn Limiter, Child running 2 of 6 turns
4, 5, Seek Civic Boost CIVIC_CRAFTSMANSHIP, Build Trigger Unit, READY, Add Goal Tech, No tech submitted/No civic submitted
4, 5, Seek Civic Boost CIVIC_CRAFTSMANSHIP, Build Trigger Unit, RUNNING, Contract Manager Decorator, Contract 16: waiting 2 of 8 turns,
4, 5, Seek Civic Boost CIVIC_CRAFTSMANSHIP, Build Trigger Unit, READY, Build Unit, UNIT_BUILDER: Accepted at 26.0
4, 7, City LOC_CITY_NAME_CARDIFF, Simple City Tree, SUCCESS, Concurrent, 
4, 7, City LOC_CITY_NAME_CARDIFF, Simple City Tree, FAILURE, City Attack, Cannot attack
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Building, RUNNING, Sequence, 
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Building, READY, Decode Trigger, Unit: UNIT_SLINGER; Value: 14
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Building, READY, Contract Manager Decorator, 
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Building, READY, Add Goal Tech, No tech submitted/No civic submitted
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Building, RUNNING, Contract Manager Decorator, Contract 17: waiting 2 of 5 turns,
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Building, READY, Build Unit, UNIT_SLINGER: Accepted at 14.2
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, RUNNING, Sequence, 
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, READY, Decode Trigger, Improve: IMPROVEMENT_FARM; Value: 22
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, RUNNING, Sequence, 
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, READY, Concurrent, 
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, READY, Reserve Plot, Reserving plot 31 32
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, READY, Contract Manager Decorator, 
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, READY, Add Goal Tech, No tech submitted/No civic submitted
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, READY, Priority, 
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, READY, Check Plot, Plot 31 32: Clear
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, READY, Sequence, 
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, READY, Priority, 
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, READY, Find Available Unit, Seeking: UNIT_BUILDER
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, READY, Contract Manager Decorator, No contract,
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, READY, Build Unit, Not Building
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, READY, Cancel Contract, No contract
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, READY, Concurrent, 
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, READY, Protect Unit, 
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, READY, Move Unit, 
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, READY, Clear Plot, Clearing with 0
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, RUNNING, Sequence, 
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, RUNNING, Priority, 
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, FAILURE, Find Available Unit, Seeking: UNIT_BUILDER
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, RUNNING, Contract Manager Decorator, Contract 18: running,
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, READY, Build Unit, UNIT_BUILDER: Building at 22.0
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, READY, Cancel Contract, Canceling contract 18
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, READY, Concurrent, 
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, READY, Protect Unit, 
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, READY, Move Unit, 
4, 7, City LOC_CITY_NAME_CARDIFF, Build City Improvement, READY, Build Improvement, Building Improvement: IMPROVEMENT_BARBARIAN_CAMP
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Simple City Tree, SUCCESS, Concurrent, 
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Simple City Tree, FAILURE, City Attack, Cannot attack
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Building, RUNNING, Sequence, 
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Building, READY, Decode Trigger, Building: BUILDING_WALLS; Value: 16
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Building, RUNNING, Contract Manager Decorator, Contract 19: waiting 2 of 5 turns,
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Building, READY, Add Goal Tech, TECH_MASONRY: Accepted/No civic submitted
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Building, READY, Contract Manager Decorator, No contract,
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Building, READY, Build Unit, Not Building
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, RUNNING, Sequence, 
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Decode Trigger, Improve: IMPROVEMENT_FARM; Value: 4
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, RUNNING, Sequence, 
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, RUNNING, Concurrent, 
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, SUCCESS, Reserve Plot, Reserving plot 45 28
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, RUNNING, Contract Manager Decorator, Contract 20: waiting 2 of 10 turns,
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Add Goal Tech, TECH_BRONZE_WORKING: Accepted/No civic submitted
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, RUNNING, Priority, 
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, FAILURE, Check Plot, Plot 45 28: FEATURE_JUNGLE
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, RUNNING, Sequence, 
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, RUNNING, Priority, 
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, FAILURE, Find Available Unit, Seeking: UNIT_BUILDER
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, RUNNING, Contract Manager Decorator, Contract 21: waiting 2 of 8 turns,
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Build Unit, UNIT_BUILDER: Accepted at 4.0
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Cancel Contract, Canceling contract 21
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Concurrent, 
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Protect Unit, 
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Move Unit, 
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Clear Plot, Clearing with 0
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Sequence, 
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Priority, 
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Find Available Unit, Seeking: UNIT_BUILDER
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Contract Manager Decorator, No contract,
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Build Unit, Not Building
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Cancel Contract, No contract
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Concurrent, 
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Protect Unit, 
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Move Unit, 
4, 8, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Build Improvement, Building Improvement: IMPROVEMENT_BARBARIAN_CAMP
4, 9, City LOC_CITY_NAME_PRESLAV, Simple City Tree, SUCCESS, Concurrent, 
4, 9, City LOC_CITY_NAME_PRESLAV, Simple City Tree, FAILURE, City Attack, Cannot attack
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Building, RUNNING, Sequence, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Building, READY, Decode Trigger, Building: BUILDING_WALLS; Value: 19
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Building, RUNNING, Contract Manager Decorator, Contract 22: waiting 2 of 5 turns,
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Building, READY, Add Goal Tech, TECH_MASONRY: Accepted/No civic submitted
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Building, READY, Contract Manager Decorator, No contract,
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Building, READY, Build Unit, Not Building
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, RUNNING, Sequence, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Decode Trigger, District: DISTRICT_ENCAMPMENT; Value: 81
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, RUNNING, Concurrent, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, RUNNING, Sequence, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, RUNNING, Contract Manager Decorator, Contract 23: waiting 2 of 10 turns,
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Purchase Plot, Purchase 12 13: Accepted on #23
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Reserve Plot, Reserving plot 12 13
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, RUNNING, Contract Manager Decorator, Contract 24: waiting 2 of 8 turns,
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Add Goal Tech, TECH_BRONZE_WORKING: Accepted/No civic submitted
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Sequence, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Priority, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Check Plot, Plot 12 13: FEATURE_FLOODPLAINS
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Sequence, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Contract Manager Decorator, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Add Goal Tech, No tech submitted/No civic submitted
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Priority, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Find Available Unit, Not seeking units
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Concurrent, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Protect Unit, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Move Unit, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Clear Plot, Clearing with 0
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Reserve Plot, Reserving plot -9999 -9999
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Concurrent, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Contract Manager Decorator, No contract,
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Build Unit, Not Building
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Has Player Ability, --, Wonders, Failed
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Contract Manager Decorator, No contract,
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Sequence, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Priority, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Find Available Unit, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Contract Manager Decorator, No contract,
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Build Unit, Not Building
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Cancel Contract, No contract
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Move Unit, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City District, READY, Build Production, Using builder charge at 12 13
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, RUNNING, Sequence, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, READY, Decode Trigger, Improve: IMPROVEMENT_FARM; Value: 14
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, RUNNING, Sequence, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, RUNNING, Concurrent, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, SUCCESS, Reserve Plot, Reserving plot 15 14
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, RUNNING, Contract Manager Decorator, Contract 25: waiting 2 of 10 turns,
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, READY, Add Goal Tech, TECH_ANIMAL_HUSBANDRY: Accepted/No civic submitted
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, RUNNING, Priority, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, FAILURE, Check Plot, Plot 15 14: Clear
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, RUNNING, Sequence, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, RUNNING, Priority, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, FAILURE, Find Available Unit, Seeking: UNIT_BUILDER
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, RUNNING, Contract Manager Decorator, Contract 26: waiting 2 of 8 turns,
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, READY, Build Unit, UNIT_BUILDER: Accepted at 14.0
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, READY, Cancel Contract, Canceling contract 26
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, READY, Concurrent, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, READY, Protect Unit, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, READY, Move Unit, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, READY, Clear Plot, Clearing with 0
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, READY, Sequence, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, READY, Priority, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, READY, Find Available Unit, Seeking: UNIT_BUILDER
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, READY, Contract Manager Decorator, No contract,
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, READY, Build Unit, Not Building
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, READY, Cancel Contract, No contract
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, READY, Concurrent, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, READY, Protect Unit, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, READY, Move Unit, 
4, 9, City LOC_CITY_NAME_PRESLAV, Build City Improvement, READY, Build Improvement, Building Improvement: IMPROVEMENT_BARBARIAN_CAMP
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Simple City Tree, SUCCESS, Concurrent, 
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Simple City Tree, FAILURE, City Attack, Cannot attack
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Building, RUNNING, Sequence, 
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Building, READY, Decode Trigger, Building: BUILDING_WALLS; Value: 13
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Building, RUNNING, Contract Manager Decorator, Contract 27: waiting 2 of 5 turns,
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Building, READY, Add Goal Tech, TECH_MASONRY: Accepted/No civic submitted
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Building, READY, Contract Manager Decorator, No contract,
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Building, READY, Build Unit, Not Building
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, RUNNING, Sequence, 
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, READY, Decode Trigger, Improve: IMPROVEMENT_FARM; Value: 4
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, RUNNING, Sequence, 
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, RUNNING, Concurrent, 
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, SUCCESS, Reserve Plot, Reserving plot 32 26
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, RUNNING, Contract Manager Decorator, Contract 28: waiting 2 of 10 turns,
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, READY, Add Goal Tech, TECH_BRONZE_WORKING: Accepted/No civic submitted
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, RUNNING, Priority, 
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, FAILURE, Check Plot, Plot 32 26: FEATURE_JUNGLE
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, RUNNING, Sequence, 
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, RUNNING, Priority, 
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, FAILURE, Find Available Unit, Seeking: UNIT_BUILDER
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, RUNNING, Contract Manager Decorator, Contract 29: waiting 2 of 8 turns,
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, READY, Build Unit, UNIT_BUILDER: Accepted at 4.0
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, READY, Cancel Contract, Canceling contract 29
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, READY, Concurrent, 
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, READY, Protect Unit, 
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, READY, Move Unit, 
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, READY, Clear Plot, Clearing with 0
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, READY, Sequence, 
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, READY, Priority, 
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, READY, Find Available Unit, Seeking: UNIT_BUILDER
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, READY, Contract Manager Decorator, No contract,
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, READY, Build Unit, Not Building
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, READY, Cancel Contract, No contract
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, READY, Concurrent, 
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, READY, Protect Unit, 
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, READY, Move Unit, 
4, 10, City LOC_CITY_NAME_ANTANANARIVO, Build City Improvement, READY, Build Improvement, Building Improvement: IMPROVEMENT_BARBARIAN_CAMP
4, 11, City LOC_CITY_NAME_LISBON, Simple City Tree, SUCCESS, Concurrent, 
4, 11, City LOC_CITY_NAME_LISBON, Simple City Tree, FAILURE, City Attack, Cannot attack
4, 11, City LOC_CITY_NAME_LISBON, Build City Building, RUNNING, Sequence, 
4, 11, City LOC_CITY_NAME_LISBON, Build City Building, READY, Decode Trigger, Building: BUILDING_WALLS; Value: 11
4, 11, City LOC_CITY_NAME_LISBON, Build City Building, RUNNING, Contract Manager Decorator, Contract 30: waiting 2 of 5 turns,
4, 11, City LOC_CITY_NAME_LISBON, Build City Building, READY, Add Goal Tech, TECH_MASONRY: Accepted/No civic submitted
4, 11, City LOC_CITY_NAME_LISBON, Build City Building, READY, Contract Manager Decorator, No contract,
4, 11, City LOC_CITY_NAME_LISBON, Build City Building, READY, Build Unit, Not Building
4, 11, City LOC_CITY_NAME_LISBON, Build City District, RUNNING, Sequence, 
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Decode Trigger, District: DISTRICT_COMMERCIAL_HUB; Value: 9
4, 11, City LOC_CITY_NAME_LISBON, Build City District, RUNNING, Concurrent, 
4, 11, City LOC_CITY_NAME_LISBON, Build City District, SUCCESS, Sequence, 
4, 11, City LOC_CITY_NAME_LISBON, Build City District, SUCCESS, Contract Manager Decorator, No contract,
4, 11, City LOC_CITY_NAME_LISBON, Build City District, SUCCESS, Purchase Plot, Not Buying anything
4, 11, City LOC_CITY_NAME_LISBON, Build City District, SUCCESS, Reserve Plot, Reserving plot 51 25
4, 11, City LOC_CITY_NAME_LISBON, Build City District, RUNNING, Contract Manager Decorator, Contract 31: waiting 2 of 8 turns,
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Add Goal Tech, TECH_CURRENCY: Accepted/No civic submitted
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Sequence, 
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Priority, 
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Check Plot, Plot 51 25: FEATURE_FLOODPLAINS
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Sequence, 
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Contract Manager Decorator, 
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Add Goal Tech, No tech submitted/No civic submitted
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Priority, 
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Find Available Unit, Not seeking units
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Concurrent, 
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Protect Unit, 
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Move Unit, 
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Clear Plot, Clearing with 0
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Reserve Plot, Reserving plot -9999 -9999
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Concurrent, 
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Contract Manager Decorator, No contract,
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Build Unit, Not Building
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Has Player Ability, --, Wonders, Failed
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Contract Manager Decorator, No contract,
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Sequence, 
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Priority, 
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Find Available Unit, 
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Contract Manager Decorator, No contract,
4, 11, City LOC_CITY_NAME_LISBON, Build City District, READY, Build Unit, Not Building
